timestamp,duration,protocol,source_ip,source_port,direction,destination_ip,destination_port,state,source_type_of_service,destination_type_of_service,total_packets,bytes_transferred_total,bytes_transferred_source_to_dest,source_type_service,flowID,pps,bps_oneway,bpp_oneway,bps_twoway,bpp_twoway
2024-01-01 01:41:00,190.9594823380077,TCP,2.28.212.206,15354,outbound,192.203.55.207,36053,REQ,4,1,285,19555,38583,4,2.28.212.206/15354/outbound/192.203.55.207/36053,1.4924631995783062,202.0480969450168,135.37894736842105,102.40392234299571,68.6140350877193
2024-01-01 01:42:00,94.37535872479036,TCP,180.26.49.94,5915,outbound,41.31.14.61,11837,ACK,2,3,640,78924,76,2,180.26.49.94/5915/outbound/41.31.14.61/11837,6.781431177033353,0.8052949522727106,0.11875,836.2776159627817,123.31875
2024-01-01 01:43:00,152.62035028029433,UDP,207.242.150.87,6016,inbound,155.27.208.63,42940,FIN,3,1,185,54121,60661,3,207.242.150.87/6016/inbound/155.27.208.63/42940,1.2121581405116615,397.4633781706913,327.8972972972973,354.6119498520629,292.54594594594596
2024-01-01 01:44:00,272.2791855304353,TCP,44.204.21.170,2985,outbound,238.186.241.185,9596,CON,4,3,741,72023,24710,4,44.204.21.170/2985/outbound/238.186.241.185/9596,2.721471340368657,90.75243835426384,33.3468286099865,264.5189343419322,97.1970310391363
2024-01-01 01:45:00,74.86273952174759,ICMP,165.188.96.183,13521,outbound,130.126.35.113,48800,REQ,0,2,901,39393,55153,0,165.188.96.183/13521/outbound/130.126.35.113/48800,12.035359723087078,736.7216368561837,61.21309655937847,526.2030250516862,43.72142064372919
2024-01-01 01:46:00,123.17383861838536,TCP,3.190.117.18,53039,inbound,199.12.14.88,29249,REQ,0,4,221,99530,52303,0,3.190.117.18/53039/inbound/199.12.14.88/29249,1.7942121677696319,424.6275068364482,236.66515837104072,808.0449640638528,450.36199095022624
2024-01-01 01:47:00,226.68978644906028,UDP,23.156.29.38,33575,outbound,215.187.21.255,46877,ACK,1,0,864,88652,42132,1,23.156.29.38/33575/outbound/215.187.21.255/46877,3.8113759491945634,185.85751330030712,48.763888888888886,391.07187574999585,102.60648148148148
2024-01-01 01:48:00,68.71656983093757,UDP,108.110.24.127,11872,inbound,191.217.224.202,50414,ACK,2,4,444,46216,16308,2,108.110.24.127/11872/inbound/191.217.224.202/50414,6.461323682080859,237.32267253913207,36.729729729729726,672.5597641690292,104.09009009009009
2024-01-01 01:49:00,23.18627495765502,UDP,229.110.135.105,60862,inbound,74.24.100.175,33299,CON,0,3,117,40584,15439,0,229.110.135.105/60862/inbound/74.24.100.175/33299,5.046088697459015,665.8680632484593,131.95726495726495,1750.345843569886,346.87179487179486
2024-01-01 01:50:00,86.99646072883903,UDP,186.143.71.128,56779,inbound,171.116.165.40,7867,REQ,4,0,70,30315,27735,4,186.143.71.128/56779/inbound/171.116.165.40/7867,0.8046304345435887,318.80607288666334,396.2142857142857,348.4624517598413,433.07142857142856
2024-01-01 01:51:00,48.450264047475926,UDP,108.4.2.192,14279,inbound,173.87.167.109,2129,FIN,4,4,898,81738,59270,4,108.4.2.192/14279/inbound/173.87.167.109/2129,18.534470712482783,1223.3163464686575,66.00222717149221,1687.0496292838725,91.02227171492206
2024-01-01 01:52:00,278.9163259375377,TCP,132.103.226.223,5591,outbound,120.96.144.215,51562,REQ,0,0,70,3504,27245,0,132.103.226.223/5591/outbound/120.96.144.215/51562,0.2509713254134727,97.68162515557235,389.2142857142857,12.562907489268692,50.05714285714286
2024-01-01 01:53:00,242.45530183136864,TCP,64.105.97.234,49871,inbound,229.56.129.95,60920,FIN,4,3,622,37360,21847,4,64.105.97.234/49871/inbound/229.56.129.95/60920,2.56542131808118,90.10733044392208,35.12379421221865,154.09025794776989,60.064308681672024
2024-01-01 01:54:00,190.057786577476,TCP,217.9.148.127,40305,outbound,121.251.61.215,44233,FIN,4,2,427,65742,71360,4,217.9.148.127/40305/outbound/121.251.61.215/44233,2.2466851145082436,375.4647535627828,167.11943793911007,345.905322711946,153.96252927400468
2024-01-01 01:55:00,261.4510309972965,TCP,46.230.218.154,49027,outbound,137.67.80.16,32663,CON,1,2,644,80831,66382,1,46.230.218.154/49027/outbound/137.67.80.16/32663,2.4631763643978863,253.89840593394487,103.0776397515528,309.163057004108,125.5139751552795
2024-01-01 01:56:00,241.1212558620444,UDP,66.168.111.12,21413,outbound,117.49.111.93,43511,REQ,2,4,568,46109,62957,2,66.168.111.12/21413/outbound/117.49.111.93/43511,2.3556612542072055,261.1009957414138,110.83978873239437,191.2274379757747,81.17781690140845
2024-01-01 01:57:00,56.052360659922144,ICMP,137.243.163.85,45547,outbound,168.185.202.84,19075,FIN,1,1,989,92789,7238,1,137.243.163.85/45547/outbound/168.185.202.84/19075,17.64421673514176,129.12926261775132,7.31850353892821,1655.3986113620515,93.82103134479271
2024-01-01 01:58:00,267.77844364714434,TCP,234.89.57.53,59290,outbound,149.145.182.156,29732,ACK,2,3,443,29705,23746,2,234.89.57.53/59290/outbound/149.145.182.156/29732,1.6543527326783172,88.67778778821517,53.60270880361174,110.93125942259461,67.05417607223477
2024-01-01 01:59:00,161.84873835050362,ICMP,12.208.205.13,62600,inbound,152.73.108.144,36483,FIN,4,4,601,53305,2074,4,12.208.205.13/62600/inbound/152.73.108.144/36483,3.7133437438261616,12.814434150907585,3.4509151414309485,329.35072922571305,88.69384359400998
2024-01-01 02:00:00,242.25130253370236,TCP,121.161.180.120,62830,inbound,18.41.239.211,57932,ACK,2,4,137,37669,73252,2,121.161.180.120/62830/inbound/18.41.239.211/57932,0.5655284350057946,302.3802111025144,534.6861313868613,155.49555195790717,274.95620437956205
2024-01-01 02:01:00,268.8377808470556,TCP,20.74.143.242,44943,inbound,101.44.81.16,12888,ACK,4,2,504,5680,36035,4,20.74.143.242/44943/inbound/101.44.81.16/12888,1.8747364987614237,134.03993994616647,71.49801587301587,21.12798276381922,11.26984126984127
2024-01-01 02:02:00,95.46924214406197,ICMP,223.246.69.55,17591,inbound,73.13.176.156,35788,REQ,4,0,131,5500,6634,4,223.246.69.55/17591/inbound/73.13.176.156/35788,1.3721696858379009,69.48834882327202,50.6412213740458,57.61017764968287,41.98473282442748
2024-01-01 02:03:00,33.10457216585026,UDP,211.100.185.131,57931,outbound,223.131.81.250,2449,ACK,1,3,218,39743,27094,1,211.100.185.131/57931/outbound/223.131.81.250/2449,6.5851930938072245,818.4367967138209,124.28440366972477,1200.5290326934887,182.30733944954127
2024-01-01 02:04:00,68.4577552463283,TCP,111.124.131.19,4382,inbound,148.119.119.46,61180,FIN,1,0,688,96285,5335,1,111.124.131.19/4382/inbound/148.119.119.46/61180,10.049993569383076,77.93127280909697,7.754360465116279,1406.4878355058859,139.94912790697674
2024-01-01 02:05:00,128.18962580901425,TCP,138.23.245.226,24023,outbound,107.107.8.204,50170,ACK,3,3,171,96132,63165,3,138.23.245.226/24023/outbound/107.107.8.204/50170,1.3339613008525948,492.7465822710769,369.3859649122807,749.9202793775535,562.1754385964912
2024-01-01 02:06:00,245.42262830015565,TCP,154.36.229.212,43382,outbound,79.154.14.219,58199,REQ,0,1,475,86273,7420,0,154.36.229.212/43382/outbound/79.154.14.219/58199,1.9354368555578652,30.233560985767074,15.621052631578948,351.528302820092,181.62736842105264
2024-01-01 02:07:00,258.2331019185774,ICMP,54.231.102.148,56973,inbound,229.246.18.89,7873,CON,3,2,612,39115,17953,3,54.231.102.148/56973/inbound/229.246.18.89/7873,2.3699517817547946,69.52245806837227,29.334967320261438,151.4716731100307,63.91339869281046
2024-01-01 02:08:00,2.184943946304092,UDP,202.37.173.3,12012,inbound,180.25.216.153,37039,FIN,3,1,992,71813,32549,3,202.37.173.3/12012/inbound/180.25.216.153/37039,454.0162239301389,14896.949670062591,32.81149193548387,32867.20472691035,72.39213709677419
2024-01-01 02:09:00,153.27311604301195,ICMP,188.56.172.19,58904,inbound,154.173.91.176,20000,FIN,2,4,129,72905,23045,2,188.56.172.19/58904/inbound/154.173.91.176/20000,0.8416348759021748,150.3525249237645,178.64341085271317,475.6541909120004,565.1550387596899
2024-01-01 02:10:00,125.2815598443188,ICMP,17.118.70.3,41470,inbound,82.223.180.130,35282,REQ,4,2,57,15074,35250,4,17.118.70.3/41470/inbound/82.223.180.130/35282,0.45497517807753257,281.36622854794774,618.421052631579,120.32097954983729,264.4561403508772
2024-01-01 02:11:00,66.710132360172,UDP,221.13.2.215,32545,outbound,194.224.41.18,51400,REQ,4,4,181,14137,70452,4,221.13.2.215/32545/outbound/194.224.41.18/51400,2.7132310129857062,1056.091443794856,389.23756906077347,211.9168333181156,78.10497237569061
2024-01-01 02:12:00,36.04762366337148,ICMP,229.79.185.54,6722,outbound,17.235.160.75,52763,REQ,4,1,246,84392,13616,4,229.79.185.54/6722/outbound/17.235.160.75/52763,6.824305599094572,377.7225408019175,55.34959349593496,2341.125195604834,343.0569105691057
2024-01-01 02:13:00,101.350789903948,UDP,244.131.119.253,2297,inbound,177.183.62.130,57890,REQ,0,3,144,16267,37872,0,244.131.119.253/2297/inbound/177.183.62.130/57890,1.4208078707277116,373.67247000138815,263.0,160.5019557856089,112.96527777777777
2024-01-01 02:14:00,282.8786202033645,TCP,24.161.157.81,28567,outbound,107.48.54.153,53240,FIN,2,4,51,88854,51272,2,24.161.157.81/28567/outbound/107.48.54.153/53240,0.1802893409312289,181.25088408286211,1005.3333333333334,314.10645292359635,1742.235294117647
2024-01-01 02:15:00,97.02855931302447,UDP,147.158.187.59,56829,outbound,99.199.51.99,48102,CON,2,0,368,90803,50718,2,147.158.187.59/56829/outbound/99.199.51.99/48102,3.7926977645086204,522.7120794031201,137.82065217391303,935.8378671485768,246.74728260869566
2024-01-01 02:16:00,155.68530746083547,TCP,147.48.62.109,32373,outbound,117.117.6.45,57980,ACK,4,3,459,43248,63903,4,147.48.62.109/32373/outbound/117.117.6.45/57980,2.9482550889747063,410.4626251650341,139.22222222222223,277.7911461611723,94.22222222222223
2024-01-01 02:17:00,210.9353857726638,ICMP,211.149.151.108,12265,inbound,46.99.143.151,32137,ACK,3,3,218,72253,54693,3,211.149.151.108/12265/inbound/46.99.143.151/32137,1.0334918401739863,259.2879321772286,250.88532110091742,342.53617398206893,331.4357798165138
2024-01-01 02:18:00,109.15251775355026,ICMP,76.29.57.229,51272,outbound,189.53.61.128,51008,CON,0,1,616,21634,22383,0,76.29.57.229/51272/outbound/189.53.61.128/51008,5.64347953375509,205.06169221435096,36.33603896103896,198.19973414489874,35.12012987012987
2024-01-01 02:19:00,291.5374466080161,TCP,117.158.99.191,10521,inbound,49.24.9.117,16425,CON,3,1,895,91095,16008,3,117.158.99.191/10521/inbound/49.24.9.117/16425,3.0699315316545377,54.90889827790597,17.886033519553074,312.46414846488284,101.78212290502793
2024-01-01 02:20:00,288.7379437531392,ICMP,19.175.172.227,42899,inbound,208.143.185.199,13908,CON,1,2,567,86178,52492,1,19.175.172.227/42899/inbound/208.143.185.199/13908,1.9637183552320547,181.79806684804413,92.57848324514991,298.46440990685716,151.989417989418
2024-01-01 02:21:00,75.6095105180267,UDP,94.182.112.182,33727,outbound,157.230.91.133,19848,REQ,2,2,257,56979,21004,2,94.182.112.182/33727/outbound/157.230.91.133/19848,3.3990432981142824,277.79574098674084,81.72762645914396,753.5956734756953,221.70817120622567
2024-01-01 02:22:00,149.2248269171264,TCP,225.145.62.115,45065,outbound,144.147.79.70,38587,FIN,2,0,858,65939,75224,2,225.145.62.115/45065/outbound/144.147.79.70/38587,5.7497134875318,504.0984235269139,87.67365967365967,441.8768737230296,76.85198135198135
2024-01-01 02:23:00,90.3334051140492,ICMP,113.250.219.250,32978,inbound,233.77.42.153,35438,FIN,3,3,156,29856,9725,3,113.250.219.250/32978/inbound/233.77.42.153/35438,1.726935897114078,107.65674102201544,62.33974358974359,330.50896246306354,191.3846153846154
2024-01-01 02:24:00,85.52366426380253,TCP,47.202.56.251,9026,outbound,90.77.198.160,17166,FIN,0,0,565,12783,31711,0,47.202.56.251/9026/outbound/90.77.198.160/17166,6.606358659484302,370.7862645148791,56.12566371681416,149.4674030870581,22.624778761061947
2024-01-01 02:25:00,11.162395511624384,UDP,118.44.160.144,5271,outbound,26.120.44.211,48098,REQ,2,0,442,49585,64339,2,118.44.160.144/5271/outbound/26.120.44.211/48098,39.59723515796466,5763.906137620562,145.56334841628959,4442.146844587506,112.18325791855203
2024-01-01 02:26:00,182.90834376057103,UDP,198.3.147.239,43012,inbound,63.194.179.67,50616,FIN,3,1,841,98331,17234,3,198.3.147.239/43012/inbound/63.194.179.67/50616,4.5979313065175305,94.22205485912382,20.492271105826397,537.5971263985438,116.92152199762188
2024-01-01 02:27:00,150.85343906633554,ICMP,47.218.142.197,22722,inbound,253.153.202.1,6980,REQ,0,0,956,11125,48013,0,47.218.142.197/22722/inbound/253.153.202.1/6980,6.337276802682724,318.2758066184159,50.22280334728033,73.74707576343651,11.637029288702928
2024-01-01 02:28:00,15.538477499871805,UDP,47.77.123.74,60345,inbound,142.107.29.48,14952,FIN,3,0,699,86526,25872,3,47.77.123.74/60345/inbound/142.107.29.48/14952,44.985102305278424,1665.0279926211206,37.012875536480685,5568.499230424207,123.78540772532189
2024-01-01 02:29:00,83.66607462455976,TCP,103.136.89.143,20762,inbound,140.217.43.160,10745,CON,0,4,876,18815,62353,0,103.136.89.143/20762/inbound/140.217.43.160/10745,10.470193611101418,745.2602536906469,71.17922374429224,224.88206939825704,21.478310502283104
2024-01-01 02:30:00,272.48893920139943,UDP,69.248.243.60,11727,outbound,13.77.215.125,12181,ACK,4,2,662,70197,76515,4,69.248.243.60/11727/outbound/13.77.215.125/12181,2.4294564100112295,280.80038853777825,115.58157099697885,257.6141263044687,106.03776435045317
2024-01-01 02:31:00,71.94461101102502,TCP,138.49.2.204,49264,outbound,98.235.25.148,36159,ACK,0,2,776,98483,5317,0,138.49.2.204/49264/outbound/98.235.25.148/36159,10.78607541405823,73.90407600070569,6.85180412371134,1368.8725064467742,126.9110824742268
2024-01-01 02:32:00,43.5539721401578,TCP,107.112.93.253,50446,inbound,156.47.227.167,7720,REQ,1,3,762,93043,52697,1,107.112.93.253/50446/inbound/156.47.227.167/7720,17.495533990513298,1209.9240875302876,69.15616797900262,2136.268988293082,122.10367454068242
2024-01-01 02:33:00,146.88688280724114,UDP,118.236.197.80,18594,inbound,66.233.200.86,28886,FIN,4,2,945,87216,62864,4,118.236.197.80/18594/inbound/66.233.200.86/28886,6.433522054110974,427.9755877350606,66.52275132275132,593.7630258956008,92.29206349206349
2024-01-01 02:34:00,295.6965711877692,ICMP,251.108.50.244,62923,inbound,79.204.22.80,6214,ACK,3,3,810,75805,36075,3,251.108.50.244/62923/inbound/79.204.22.80/6214,2.739294530018898,122.00006193880463,44.53703703703704,256.3607677136822,93.58641975308642
2024-01-01 02:35:00,72.69237592629896,UDP,147.169.34.45,13416,outbound,254.47.123.129,5687,CON,4,4,923,17216,77655,4,147.169.34.45/13416/outbound/254.47.123.129/5687,12.697342578756915,1068.268838519359,84.13326110509209,236.8336401255461,18.652221018418203
2024-01-01 02:36:00,201.67345066702296,TCP,154.242.68.92,45748,inbound,84.19.186.45,40854,CON,4,2,935,36844,1031,4,154.242.68.92/45748/inbound/84.19.186.45/40854,4.63620767586186,5.112224720656233,1.102673796791444,182.69137498337366,39.40534759358289
2024-01-01 02:37:00,228.5097226370824,TCP,64.164.211.48,33323,outbound,131.182.11.39,5355,CON,3,4,723,87679,43486,3,64.164.211.48/33323/outbound/131.182.11.39/5355,3.1639791587698163,190.3026247555522,60.14661134163209,383.6992097673288,121.27109266943292
2024-01-01 02:38:00,71.36749944332065,UDP,149.73.191.4,16665,inbound,66.255.99.77,59672,REQ,3,2,25,2224,18522,3,149.73.191.4/16665/inbound/66.255.99.77/59672,0.35029950881009564,259.52990008722367,740.88,31.16264430374611,88.96
2024-01-01 02:39:00,218.49208294869663,ICMP,100.69.89.3,15022,inbound,16.82.161.43,53210,REQ,1,2,806,38151,19386,1,100.69.89.3/15022/inbound/16.82.161.43/53210,3.688920848400965,88.72632700632892,24.05210918114144,174.610445765937,47.33374689826303
2024-01-01 02:40:00,110.39816150250402,ICMP,126.230.38.241,7329,inbound,253.237.133.204,45672,FIN,3,4,853,7276,25637,3,126.230.38.241/7329/inbound/253.237.133.204/45672,7.7265779465055,232.22307012258088,30.055099648300118,65.90689465272452,8.52989449003517
2024-01-01 02:41:00,189.7285185950145,TCP,163.128.23.56,33750,outbound,192.99.21.17,29573,CON,2,0,664,91410,77242,2,163.128.23.56/33750/outbound/192.99.21.17/29573,3.499737440196552,407.11855324647905,116.32831325301204,481.7936738077814,137.6656626506024
2024-01-01 02:42:00,190.0955602571923,TCP,100.69.40.181,19806,outbound,12.179.122.245,17270,FIN,2,0,536,64918,53063,2,100.69.40.181/19806/outbound/12.179.122.245/17270,2.8196345000104777,279.1385549889104,98.9981343283582,341.5019262531347,121.11567164179104
2024-01-01 02:43:00,160.77882775402006,ICMP,174.59.107.187,13745,outbound,222.116.50.231,26785,FIN,1,0,764,18776,9715,1,174.59.107.187/13745/outbound/222.116.50.231/26785,4.751869451174657,60.42462266775104,12.715968586387435,116.78154556970597,24.57591623036649
2024-01-01 02:44:00,27.17790203931705,UDP,57.30.83.151,40787,inbound,71.223.47.18,4286,CON,0,0,60,45277,27147,0,57.30.83.151/40787/inbound/71.223.47.18/4286,2.2076759241092523,998.8629718632312,452.45,1665.949046931577,754.6166666666667
2024-01-01 02:45:00,250.60721842721244,TCP,217.35.212.157,13451,outbound,6.83.154.52,47112,FIN,0,2,467,90396,52524,0,217.35.212.157/13451/outbound/6.83.154.52/47112,1.863473857340776,209.5869397922204,112.47109207708779,360.70788609887967,193.56745182012847
2024-01-01 02:46:00,96.30194148502356,TCP,152.107.105.157,47574,outbound,107.100.47.134,52283,ACK,2,1,434,1097,72023,2,152.107.105.157/47574/outbound/107.100.47.134/52283,4.5066588825469704,747.887310363319,165.9516129032258,11.391255286069185,2.5276497695852536
2024-01-01 02:47:00,56.03690126891628,ICMP,86.219.134.162,57475,inbound,187.68.10.142,8060,REQ,3,4,879,59430,25235,3,86.219.134.162/57475/inbound/187.68.10.142/8060,15.686092201668226,450.32825564174937,28.708759954493743,1060.5511485155207,67.61092150170649
2024-01-01 02:48:00,12.328464952273697,UDP,183.219.13.119,21590,inbound,192.130.121.68,60208,FIN,1,1,66,43869,75961,1,183.219.13.119/21590/inbound/192.130.121.68/60208,5.353464543680099,6161.432124280061,1150.9242424242425,3558.3505464651857,664.6818181818181
2024-01-01 02:49:00,177.3087936621537,ICMP,138.79.143.181,60079,outbound,23.180.36.8,54496,CON,0,1,910,78753,30534,0,138.79.143.181/60079/outbound/23.180.36.8/54496,5.132289161776854,172.2080409513126,33.55384615384615,444.15732786528855,86.54175824175825
2024-01-01 02:50:00,203.3015521165005,UDP,223.105.216.204,3254,outbound,15.130.92.197,23346,REQ,0,3,565,11331,45660,0,223.105.216.204/3254/outbound/15.130.92.197/23346,2.7791229044637635,224.59248109347865,80.8141592920354,55.73494093890071,20.054867256637166
2024-01-01 02:51:00,5.07468989546406,UDP,70.43.72.44,7535,outbound,17.153.148.71,20155,REQ,4,0,928,95387,50857,4,70.43.72.44/7535/outbound/17.153.148.71/20155,182.86831690533046,10021.696112989646,54.80280172413793,18796.61653518185,102.78771551724138
2024-01-01 02:52:00,153.67670818395436,UDP,228.183.106.83,50304,outbound,149.120.10.165,5701,FIN,2,2,106,73076,50957,2,228.183.106.83/50304/outbound/149.120.10.165/5701,0.6897596991283526,331.58570743852323,480.72641509433964,475.5177337122971,689.3962264150944
2024-01-01 02:53:00,68.02608298186158,TCP,82.249.106.184,43253,inbound,72.105.215.124,8996,ACK,3,0,96,85547,57439,3,82.249.106.184/43253/inbound/72.105.215.124/8996,1.4112233983191032,844.3672997505308,598.3229166666666,1257.5617505833782,891.1145833333334
2024-01-01 02:54:00,193.587319843794,ICMP,21.195.177.160,53848,inbound,35.118.13.246,16353,FIN,1,0,988,56065,25885,1,21.195.177.160/53848/inbound/35.118.13.246/16353,5.103640056576118,133.71227010574174,26.19939271255061,289.6109107003442,56.74595141700405
